name,age,vintage,vol,ml,price
"Springbank, Signatory Vintage b.1992One of 520 Bottles (Cask 3592)",17,1975,55.80%,700,605 €October 2018
"Springbank, Signatory Vintage b.1997One of 590 Bottles (Cask 2382)",28,1969,52.30%,700,1961 €March 2019
"Springbank, Signatory VintageSingle Barrel b.1993One of 300 Bottles (Cask 3595)",18,1975,43.00%,700,150 €December 2014
"Springbank, Signatory Vintage b.1996One of 632 Bottles",27,1969,51.80%,700,1260 €October 2017
"Springbank, Signatory Vintage Strong Box b.1979One of 225 Bottles (Cask 1947)",32,1947,49.10%,700,899 €February 2017
"Springbank, Signatory VintageThe Un-Chillfiltered Collection b.2000One of 362 Bottles (Cask 497)",11,1989,46.00%,700,86 €December 2018
"Springbank, Signatory Vintage b.2000One of 345 Bottles (Cask 501)",11,1989,46.00%,700,88 €May 2019
"Longrow, Signatory Vintage b.1997One of 370 Bottles (Cask 122)",10,1987,43.00%,700,81 €December 2011
"Springbank, Signatory Vintage b.2008One of 408 Bottles (Cask 262)",34,1974,54.70%,700,1266 €May 2018
"Springbank, Signatory VintageStills of Scotland b.2002(Cask 171)",5,1997,45.00%,700,70 €December 2018
"Springbank, Signatory Vintage Wooden Box b.2007One of 370 Bottles (Cask 1621)",37,1970,53.90%,700,2339 €September 2018
"Longrow, Signatory Vintage b.1996One of 830 Bottles (Cask 147)",9,1987,43.00%,700,101 €August 2013
"Springbank, Signatory Vintage b.1996One of 632 Bottles",27,1969,51.80%,700,1260 €October 2017
"Springbank, Signatory VintageCask Strength b.2009One of 356 Bottles (Cask 1)",40,1969,54.40%,700,7073 €March 2018
"Longrow, Signatory Vintage b.1997One of 370 Bottles",10,1987,43.00%,700,327 €March 2019
"Springbank, Signatory Vintage b.1978One of 218 Bottles (Cask 1946)",32,1946,50.90%,700,2016 €November 2018
"Springbank, Signatory Vintage Wooden Box b.2007One of 370 Bottles (Cask 1621)",37,1970,53.90%,700,2339 €September 2018
"Springbank, Signatory Vintage Strong Box b.1979One of 225 Bottles (Cask 1947)",32,1947,49.10%,700,899 €February 2017
"Springbank, Silver Seal b.2009One of 334 Bottles",17,1992,46.00%,700,319 €September 2017
"Springbank, Speciality DrinksSingle Malts of Scotland b.2010One of 83 Bottles",11,1999,53.00%,700,255 €April 2019
"Springbank, Speciality DrinksSingle Malts of Scotland b.2006One of 563 Bottles (Cask 694)",13,1993,58.70%,700,104 €May 2019
"Springbank, Springbank Distillers Ltd.Open Championship b.1995One of 1000 Bottles",26,1979,46.00%,700,224 €June 2014
"Longrow, Taste Still b.2007One of 188 Bottles (Cask 3652)",15,1992,49.10%,700,115 €January 2019
"Springbank, That Boutique-y Whisky CompanyOne of 415 Bottles (Batch 3)",21,,48.20%,500,433 €April 2019
"Springbank, That Boutique-y Whisky CompanyOne of 450 Bottles (Batch 2)",,,53.10%,500,191 €April 2019
"Springbank, That Boutique-y Whisky CompanyOne of 146 Bottles (Batch 5)",25,,53.30%,500,295 €March 2019
"Springbank, That Boutique-y Whisky CompanyOne of 274 Bottles (Batch 1)",,,54.60%,500,194 €June 2019
"Springbank, The Bottlers b.2009",16,1993,53.50%,700,249 €April 2019
"Springbank, The Bottlers b.2009(Cask 218)",16,1993,54.80%,700,86 €January 2014
"Springbank, The Bottlers b.2015(Cask 227)",22,1993,51.90%,700,296 €June 2019
"Springbank, The Bottlers b.2009",16,1993,58.90%,700,346 €March 2019
"Springbank, The Bottlers b.1996(Cask 2628)",31,1965,44.70%,700,1310 €January 2019
"Springbank, The Bottlers b.1996",31,1965,45.30%,500,710 €October 2017
"Springbank, The Merchant's Collection",,1975,43.00%,700,449 €November 2018
"Springbank, The Scottish Independent Distillers Co. Ltd.Distillery Collection b.2002",28,1974,48.00%,700,723 €December 2018
"Springbank, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2016One of 300 Bottles",18,1998,46.00%,700,192 €March 2019
"Springbank, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.1994",19,1975,43.00%,700,395 €June 2019
"Springbank, The Whisky AgencyDrunken Master b.2014One of 48 Bottles",22,1992,52.50%,700,384 €March 2019
"Springbank, The Whisky CastleSingle Cask b.2000(Cask 102)",11,1989,46.00%,700,74 €October 2017
"Springbank, The Whisky ExchangeWhisky Show 2011One of 36 Bottles",,1999,52.90%,700,713 €January 2019
"Springbank, The Whisky ExchangeSpecial Light",,1995,56.50%,700,125 €September 2018
"Springbank, The Whisky Fair b.2005One of 197 Bottles (Cask 402)",36,1969,45.60%,700,755 €January 2019
"Springbank, The Whisky Fair b.2006One of 239 Bottles",35,1971,59.00%,700,1205 €January 2019
"Springbank, The Whisky Fair b.2005One of 120 Bottles (Cask 1841)",35,1970,59.50%,700,1205 €February 2018
"Springbank, The Whisky Fair b.2004One of 142 Bottles (Cask 2964)",34,1970,47.90%,700,718 €November 2018
"Springbank, The Whisky Fair b.2006One of 117 Bottles",38,1968,54.00%,700,1022 €February 2018
"Springbank, The Whisky Fair b.2004One of 120 Bottles (Cask 1897)",29,1975,49.20%,700,568 €June 2019
"Springbank, The Whisky Fair b.2005One of 216 Bottles (Cask 488)",37,1968,47.50%,700,775 €February 2018
"Springbank, The Whisky Hunters b.2013",16,1997,52.90%,500,76 €November 2015
"Springbank, The Whisky Society b.2007One of 287 Bottles",15,1992,52.60%,700,117 €April 2018
"Springbank, The Whisky Talker b.2008",12,1996,58.90%,500,66 €August 2016
"Springbank, Whisky Society b.2012(Cask 8)",14,1998,52.10%,700,144 €November 2015
"Springbank, Whiskybroker.co.ukIAAS",25,,47.50%,700,370 €June 2019
"Springbank, Whiskybroker.co.uk b.2012One of 229 Bottles",14,1998,54.30%,700,91 €December 2017
"Springbank, Whiskybroker.co.ukRum Cask",15,,52.80%,700,70 €November 2015
"Springbank, Whiskybroker.co.uk b.2017One of 268 Bottles (Cask 108)",20,1997,48.90%,700,235 €June 2019
"Springbank, Whiskybroker.co.uk b.2014One of 87 Bottles (Cask 300)",15,1999,52.80%,700,102 €February 2019
"Springbank, Whiskybroker.co.uk b.2014One of 258 Bottles (Cask 491)",18,1996,56.30%,700,156 €February 2018
"Springbank, WhiskykanzlerRum Cask b.2013(Cask 307)",14,1999,57.10%,700,109 €January 2019
"Springbank, WhiskykanzlerSherry Cask b.2013(Cask 368)",14,1999,54.80%,700,329 €May 2019
"Springbank, Whiskykanzler b.2013(Cask 179)",21,1992,49.30%,700,242 €April 2019
"Springbank, WhiskykanzlerFresh Port Cask b.2013(Cask 246)",14,1999,56.30%,700,153 €April 2019
"Springbank, WhiskyNerds b.2017One of 180 Bottles (Cask 471)",21,1996,58.10%,700,494 €June 2019
"Springbank, WhiskyNerdsSingle Cask b.2018One of 243 Bottles (Cask 63)",23,1995,48.00%,700,741 €June 2019
"Springbank, William Maxwell & Co. Ltd.Dun Bheagan b.2002One of 198 Bottles (Cask 2380)",28,1974,54.00%,700,442 €September 2017
"Springbank, William Maxwell & Co. Ltd.Dun Bheagan b.2006One of 96 Bottles (Cask 56)",37,1969,41.50%,750,548 €April 2018
"Springbank, Wilson & MorganBarrel Selection Wooden Box b.1994One of 420 Bottles",25,1969,52.00%,700,1217 €May 2019
"Longrow, Wilson & Morgan",18,,46.00%,700,1255 €July 2017
"Springbank, Wilson & Morgan",20,,46.00%,700,458 €June 2017
