Day,Precipitation,Min Temperature,Max Temperature
3/23/1998,0,M,7.9
3/24/1998,9.9,M,M
3/25/1998,7.1,7.9,10.5
3/26/1998,3,M,11.1
3/27/1998,M,M,14.8
3/28/1998,0.5,M,10.5
3/29/1998,7.1,M,10.2
3/30/1998,M,M,10.8
3/31/1998,0,6.3,13.4
4/1/1998,8.1,5.1,9.3
4/2/1998,6.1,M,10.6
4/3/1998,14,3.9,9
4/4/1998,2,M,9.6
4/5/1998,1,5.2,9
4/6/1998,1.5,4.8,8
4/7/1998,0.8,4.6,10.6
4/8/1998,4.1,M,M
4/9/1998,1,M,6
4/10/1998,7.1,-2.8,5.9
4/11/1998,2,M,5.7
4/12/1998,6.1,-1.6,5.2
4/13/1998,0.3,-0.9,5.9
4/14/1998,1,-0.1,6.4
4/15/1998,2,-2.1,7.2
4/16/1998,2,-1,7.6
4/17/1998,M,1.9,10.4
4/18/1998,0,2.1,11.8
4/19/1998,11.9,M,10.4
4/20/1998,1,2.3,10
4/21/1998,4.1,6.3,10.3
4/22/1998,7.1,5.1,13
4/23/1998,M,4.5,14.4
4/24/1998,3,M,12.4
4/25/1998,7.9,4.7,11.4
4/26/1998,8.9,M,10.1
4/27/1998,3,3,11.1
4/28/1998,2,3.8,M
4/29/1998,2.5,M,10.8
4/30/1998,0.5,4.5,14
5/1/1998,M,5.4,13.5
5/2/1998,0,M,11.7
5/3/1998,0,5.1,12.4
5/4/1998,2,M,12
5/5/1998,17,6.7,10
5/6/1998,7.1,M,M
5/7/1998,9.4,M,12.3
5/8/1998,M,4.8,10.7
5/9/1998,2,M,11.2
5/10/1998,M,2.2,13.1
5/11/1998,M,6.8,10.8
5/12/1998,0,8.8,14
5/13/1998,0,9.1,16.7
5/14/1998,0,8.1,15.2
5/15/1998,0,8.1,18
5/16/1998,M,7.5,16.9
5/17/1998,M,7.7,19.2
5/18/1998,0,9.1,21.7
5/19/1998,0,11.5,22.8
5/20/1998,0,M,18.8
5/21/1998,0.3,M,13.6
5/22/1998,M,7.9,14.4
5/23/1998,0,M,12.7
5/24/1998,0.5,9.1,13.9
5/25/1998,1,M,13.5
5/26/1998,2,M,12.3
5/27/1998,M,4,12.1
5/28/1998,M,7.1,13.8
5/29/1998,0.3,7.8,M
5/30/1998,0,6.6,18
5/31/1998,1,7.5,14.2
6/1/1998,6.4,8.6,13.6
6/2/1998,M,M,12.2
6/3/1998,0.3,6.1,12.8
6/4/1998,M,5.6,16.8
6/5/1998,2,7.3,16.7
6/6/1998,10.9,10.3,17.1
6/7/1998,2.3,M,14.1
6/8/1998,18,7.3,15.7
6/9/1998,8.9,9.2,13.3
6/10/1998,4.1,M,10.8
6/11/1998,M,M,12.6
6/12/1998,1,4.7,13.2
6/13/1998,9.1,8.2,16.8
6/14/1998,0,M,14.2
6/15/1998,0,5.7,14.4
6/16/1998,0,6.5,15.4
6/17/1998,8.9,8.2,14.4
6/18/1998,9.1,11.6,17.9
6/19/1998,0.3,13,18.1
6/20/1998,0,M,19.3
6/21/1998,8.1,9.6,15.3
6/22/1998,2,8.7,14
6/23/1998,10.9,M,15.9
6/24/1998,4.1,9.4,15.5
6/25/1998,3,9,15.6
6/26/1998,17,9.2,14.4
6/27/1998,0,8.6,16
6/28/1998,M,7.7,15.4
6/29/1998,M,10,16.8
6/30/1998,1,9.9,13.1
7/1/1998,0,10.5,17.1
7/2/1998,0,8.7,15
7/3/1998,M,9,15.3
7/4/1998,0.5,10.7,19
7/5/1998,M,11.6,15.2
7/6/1998,1.5,M,14.3
7/7/1998,M,7.6,13.7
7/8/1998,6.1,10.9,14.8
7/9/1998,1,M,14.7
7/10/1998,4.1,M,15.8
7/11/1998,M,9.6,15.6
7/12/1998,7.1,M,M
7/13/1998,0.5,7.5,15.5
7/14/1998,1.5,9.6,15.3
7/15/1998,M,9.5,16.7
7/16/1998,M,8.7,17
7/17/1998,7.1,7.6,14.8
7/18/1998,3,9.3,16.6
7/19/1998,41.9,9.9,17.1
7/20/1998,1.5,M,15.2
7/21/1998,6.4,M,14.1
7/22/1998,10.2,8.4,14.4
7/23/1998,1.5,9.9,15.2
7/24/1998,M,8.4,16.5
7/25/1998,M,7.4,13.8
7/26/1998,5.1,11.7,17.9
7/27/1998,0.5,11.6,15.6
7/28/1998,3,11.6,14.7
7/29/1998,6.1,11,16.3
7/30/1998,3,11.4,15
7/31/1998,8.1,M,13.6
8/1/1998,3,M,14.5
8/2/1998,2,7.7,14.2
8/3/1998,20.1,10.7,15.4
8/4/1998,0,11.6,18.8
8/5/1998,0,11.7,18.6
8/6/1998,19.1,13.1,15.9
8/7/1998,1,14.3,17
8/8/1998,M,M,19.1
8/9/1998,0,M,19.4
8/10/1998,M,10.1,20.5
8/11/1998,0.5,M,20.3
8/12/1998,3,10.8,15.7
8/13/1998,4.1,10.2,16.3
8/14/1998,M,M,M
8/15/1998,0,8.5,16.1
8/16/1998,M,M,M
8/17/1998,10.9,M,15.3
8/18/1998,M,8.3,18.3
8/19/1998,M,10.4,17.3
8/20/1998,3,11.8,14.8
8/21/1998,2,10.7,15.1
8/22/1998,0.5,9.3,16.2
8/23/1998,5.3,9.7,17.5
8/24/1998,M,8.7,15.8
8/25/1998,4.1,10.6,15.9
8/26/1998,M,M,15.5
8/27/1998,M,8.2,16.2
8/28/1998,0,8.5,16.4
8/29/1998,0,9.7,17.9
8/30/1998,0,8.4,18.9
8/31/1998,11.9,12.6,14.5
9/1/1998,4.1,M,18
9/2/1998,M,M,17.8
9/3/1998,0,9.2,16.5
9/4/1998,2,10.2,17.4
9/5/1998,1.5,12.7,18.2
9/6/1998,1.5,13,18.4
9/7/1998,5.6,13.4,16.8
9/8/1998,8.9,12.1,M
9/9/1998,11.9,M,16.8
9/10/1998,7.1,M,M
9/11/1998,4.1,6.9,12.9
9/12/1998,4.1,5.5,11.5
9/13/1998,1.3,5.9,13.6
9/14/1998,1.5,M,13.2
9/15/1998,6.1,8.7,14.2
9/16/1998,0,M,13.7
9/17/1998,1,5.8,16.4
9/18/1998,7.1,11.1,17.5
9/19/1998,0.3,10.4,18.2
9/20/1998,0.3,10,21.7
9/21/1998,0.3,10.1,21.7
9/22/1998,M,9.2,14
9/23/1998,0,9.5,15.7
9/24/1998,0,9.9,16.6
9/25/1998,0,11.5,15.1
9/26/1998,2,10.7,14.8
9/27/1998,M,M,14.1
9/28/1998,M,9.8,14.4
9/29/1998,2,M,15
9/30/1998,1,8.5,M
10/1/1998,0,M,14.1
10/2/1998,0.3,M,15
10/3/1998,2,M,11.4
10/4/1998,M,M,13
10/5/1998,0,5.6,13.2
10/6/1998,0,5.4,13.3
10/7/1998,0,M,14.1
10/8/1998,0,5.5,13.4
10/9/1998,8.1,M,14.4
10/10/1998,1,M,M
10/11/1998,3,8.2,M
10/12/1998,M,7.6,12
10/13/1998,11.9,8.9,14.9
10/14/1998,5.6,M,11.5
10/15/1998,1.5,6.7,12.2
10/16/1998,6.1,M,14.2
10/17/1998,3,M,9.8
10/18/1998,2,2.2,10
10/19/1998,1,3.1,10.1
10/20/1998,20.1,5.2,M
10/21/1998,21.1,11.8,M
10/22/1998,7.9,M,13.8
10/23/1998,11.9,M,10.6
10/24/1998,30,5.2,11.3
10/25/1998,2,M,8.6
10/26/1998,7.1,3.1,M
10/27/1998,11.9,6.8,M
10/28/1998,9.9,5.1,9.3
10/29/1998,5.1,4.6,M
10/30/1998,3.3,5,9.6
10/31/1998,2,M,7.1
11/1/1998,2,2.5,8.7
11/2/1998,17,M,7.2
11/3/1998,M,M,7.8
11/4/1998,1,M,6.6
11/5/1998,2,3.2,9.9
11/6/1998,4.1,M,10.4
11/7/1998,3,7.2,10.9
11/8/1998,11.9,8.8,M
11/9/1998,7.9,M,M
11/10/1998,0.5,3.1,8.4
11/11/1998,6.4,2.4,8.1
11/12/1998,7.1,M,M
11/13/1998,7.1,1.8,5.1
11/14/1998,3,2.1,8
11/15/1998,M,M,M
11/16/1998,6.1,M,M
11/17/1998,11.9,2.1,7.6
11/18/1998,0,M,7.3
11/19/1998,1,4.6,8.2
11/20/1998,4.1,7.3,10
11/21/1998,5.1,M,11.5
11/22/1998,19.3,M,9
11/23/1998,0.3,M,M
11/24/1998,10.2,M,8.7
11/25/1998,5.1,M,8
11/26/1998,5.1,3.2,9.8
11/27/1998,1.5,8.4,M
11/28/1998,6.1,M,M
11/29/1998,4.1,2,8.3
11/30/1998,0.3,4.7,8.9
12/1/1998,1,M,7.8
12/2/1998,1,2.4,7.6
12/3/1998,M,M,M
12/4/1998,0.3,M,4.9
12/5/1998,0.3,0.4,5.9
12/6/1998,0.5,2.4,M
12/7/1998,2,4.4,10.9
12/8/1998,3.6,M,M
12/9/1998,0.5,4.4,M
12/10/1998,5.1,M,M
12/11/1998,9.1,2.6,11.7
12/12/1998,3,M,8.3
12/13/1998,10.9,4.1,12.4
12/14/1998,8.9,M,M
12/15/1998,2,M,8.2
12/16/1998,0,5.4,M
12/17/1998,14,M,M
12/18/1998,6.1,2.5,6.8
12/19/1998,1,M,5.1
12/20/1998,1,M,3.9
12/21/1998,2,-2.9,6.8
12/22/1998,5.1,1.4,7.4
12/23/1998,6.1,M,M
12/24/1998,10.9,0.1,10.2
12/25/1998,6.9,M,M
12/26/1998,8.9,0.3,9.9
12/27/1998,5.1,M,M
12/28/1998,7.9,-1.6,1.4
12/29/1998,12.4,0,M
12/30/1998,9.7,M,M
12/31/1998,4.8,2.1,M
1/1/1999,7.9,1.7,6.4
1/2/1999,22.9,M,5.7
1/3/1999,3.8,M,M
1/4/1999,3.6,M,M
1/5/1999,4.6,0.8,M
1/6/1999,0.5,M,7.2
1/7/1999,6.1,0.4,5.8
1/8/1999,4.6,1.3,4.6
1/9/1999,5.8,M,5
1/10/1999,M,M,M
1/11/1999,1.5,M,M
1/12/1999,8.9,-1.7,M
1/13/1999,5.6,2.4,8.7
1/14/1999,9.9,1.1,M
1/15/1999,14,M,9.8
1/16/1999,2.8,-0.7,1.3
1/17/1999,13.2,-0.2,4.9
1/18/1999,7.6,0.7,7.7
1/19/1999,17,M,7.7
1/20/1999,1,M,5.9
1/21/1999,0.8,0.7,6.6
1/22/1999,1.8,0.4,M
1/23/1999,8.1,M,7.2
1/24/1999,24.1,1.7,5.1
1/25/1999,10.2,1.7,5.3
1/26/1999,13,1.4,4.1
1/27/1999,4.8,1.3,9.3
1/28/1999,6.1,M,8.8
1/29/1999,0.5,M,9.8
1/30/1999,2,M,9
1/31/1999,0.5,M,M
2/1/1999,0,M,7.4
2/2/1999,0.8,3.5,8.6
2/3/1999,0,7.7,10.6
2/4/1999,1,M,M
2/5/1999,1,M,M
2/6/1999,7.9,M,7.9
2/7/1999,1.5,M,3.4
2/8/1999,15,M,M
2/9/1999,M,-2.6,M
2/10/1999,2,-1.3,3.3
2/11/1999,1.5,M,5.3
2/12/1999,3,3.5,9.3
2/13/1999,1.5,M,8.4
2/14/1999,4.1,M,7.9
2/15/1999,0,4.5,8.4
2/16/1999,1,3.3,6.7
2/17/1999,1,3.6,9.1
2/18/1999,5.6,7.2,M
2/19/1999,4.3,M,M
2/20/1999,2,1.6,7.7
2/21/1999,8.1,M,6.4
2/22/1999,4.1,0.7,6.4
2/23/1999,7.1,1.5,M
2/24/1999,5.8,5.1,8.2
2/25/1999,4.1,M,M
2/26/1999,3,M,7.2
2/27/1999,7.1,0,4.8
2/28/1999,11.2,2.4,8.4
3/1/1999,10.4,5.1,10.3
3/2/1999,14.2,M,M
3/3/1999,M,2.1,M
3/4/1999,4.1,M,4.9
3/5/1999,6.1,0.2,5.1
3/6/1999,5.1,-0.2,5.8
3/7/1999,M,M,5.5
3/8/1999,0,M,4.8
3/9/1999,0,0.3,6.7
3/10/1999,1.5,M,7.2
3/11/1999,1.5,-0.4,7.3
3/12/1999,3,M,7
3/13/1999,1.3,-0.1,8.9
3/14/1999,2,M,8.7
3/15/1999,1.8,6.9,9.4
3/16/1999,1,M,11.5
3/17/1999,0.8,4.5,12.6
3/18/1999,4.3,3,8.2
3/19/1999,0,M,10.1
3/20/1999,1,3,8.5
3/21/1999,7.1,4.7,8.5
3/22/1999,4.6,4.4,10.1
3/23/1999,1.5,7.4,10.4
3/24/1999,6.1,M,9.2
3/25/1999,1.8,0.2,7.5
3/26/1999,2.8,-0.6,8.5
3/27/1999,1.5,2.3,9.9
3/28/1999,11.9,2.2,10.5
3/29/1999,3,5.7,10.5
3/30/1999,1,3.7,10.9
3/31/1999,5.8,4,11
4/1/1999,0.8,7.9,14.8
4/2/1999,0.8,M,13.3
4/3/1999,1,4.4,13.7
4/4/1999,4.1,M,13.2
4/5/1999,8.9,M,11.1
4/6/1999,8.1,M,11.8
4/7/1999,0.8,5.6,11.7
4/8/1999,0.3,M,13
4/9/1999,0,8.2,12.4
4/10/1999,3,M,9.8
4/11/1999,15,3,9.8
4/12/1999,8.1,M,8.8
4/13/1999,5.1,M,5.2
4/14/1999,8.1,-1.6,5.5
4/15/1999,2.8,0.6,6.3
4/16/1999,1.8,0.3,7.7
4/17/1999,7.9,-0.2,7.1
4/18/1999,2,-0.4,8.3
4/19/1999,1.5,0.3,9.3
4/20/1999,16,4.3,13.2
4/21/1999,17,M,10.1
4/22/1999,4.1,5.8,10.2
4/23/1999,3.8,6,11.2
4/24/1999,1.5,4.2,11.5
4/25/1999,14,7,11.4
4/26/1999,0.3,7.5,14.5
4/27/1999,M,M,17.6
4/28/1999,M,M,M
4/29/1999,M,4.9,15.4
4/30/1999,1.5,5.2,14.6
5/1/1999,0,5.1,13.4
5/2/1999,1.5,M,12
5/3/1999,0.8,6.3,16.8
5/4/1999,1.5,8.6,18.1
5/5/1999,1,6.2,15.3
5/6/1999,2,9,13.7
5/7/1999,4.6,6.8,16.5
5/8/1999,6.1,M,14.6
5/9/1999,2,6.8,14.4
5/10/1999,4.1,8.9,14.1
5/11/1999,8.1,9,14
5/12/1999,8.9,M,13.8
5/13/1999,6.1,8.8,14.5
5/14/1999,0,M,13
5/15/1999,0,6.3,11.9
5/16/1999,0.5,7.5,11.6
5/17/1999,0,M,14.4
5/18/1999,1.5,4.2,16.4
5/19/1999,0,8,17.7
5/20/1999,1.5,7,16.2
5/21/1999,3.8,M,M
5/22/1999,1.3,5.2,11.9
5/23/1999,M,M,M
5/24/1999,5.8,M,12.6
5/25/1999,2.3,6.3,14.1
5/26/1999,4.1,10.5,14.9
5/27/1999,0.8,10.3,17.2
5/28/1999,18,M,M
5/29/1999,0,7.3,10.9
5/30/1999,0,6.3,12.2
5/31/1999,0,7.1,16.8
6/1/1999,0.8,6.7,16.9
6/2/1999,M,9.9,M
6/3/1999,1.8,M,17
6/4/1999,10.2,6.7,11.5
6/5/1999,1,4.2,13.7
6/6/1999,2.5,M,11.9
6/7/1999,1.3,4.9,12.6
6/8/1999,0,4.6,14
6/9/1999,0.8,6.5,13
6/10/1999,1,8.5,M
6/11/1999,0.8,8.5,12
6/12/1999,0.8,8.1,11.6
6/13/1999,M,M,M
6/14/1999,1.8,M,16.5
6/15/1999,1.8,8.4,15.5
6/16/1999,0.5,M,16.5
6/17/1999,2,8.7,18
6/18/1999,1,9.2,16.6
6/19/1999,14.7,M,14.1
6/20/1999,2.8,7.3,13
6/21/1999,1.3,6.6,11.6
6/22/1999,4.3,7.8,13
6/23/1999,3,8.9,14.6
6/24/1999,0,8.7,18
6/25/1999,0.8,8.9,20.9
6/26/1999,13.7,M,14.2
6/27/1999,1.8,6.9,14
6/28/1999,5.1,7.2,14.5
6/29/1999,1,6.1,14.7
6/30/1999,0.8,9.1,14.6
7/1/1999,2,10.8,16.4
7/2/1999,9.1,M,20.7
7/3/1999,8.1,12.8,18.4
7/4/1999,M,M,18.1
7/5/1999,5.8,10.7,20.6
7/6/1999,0.8,10.9,M
7/7/1999,M,M,18.1
7/8/1999,0,14,25.3
7/9/1999,0.8,13.4,23.1
7/10/1999,0.8,M,17.6
7/11/1999,0,10.6,20.1
7/12/1999,1.5,M,20.5
7/13/1999,7.1,M,14.6
7/14/1999,1,9.2,15.2
7/15/1999,1,9.8,16.5
7/16/1999,2.8,11.6,16.5
7/17/1999,M,M,17.7
7/18/1999,11.9,11.3,16.1
7/19/1999,14,12.3,15.2
7/20/1999,4.8,M,M
7/21/1999,M,M,13.7
7/22/1999,1.8,9.4,16.8
7/23/1999,M,11.7,M
7/24/1999,2,M,15.1
7/25/1999,0.8,10,15.1
7/26/1999,0,7.6,M
7/27/1999,0,9.7,20.4
7/28/1999,0,9.9,20
7/29/1999,M,9.2,M
7/30/1999,0,11.3,21.7
7/31/1999,0.8,12.3,23.3
8/1/1999,1,13.6,21.3
8/2/1999,3.8,M,20.1
8/3/1999,0.3,13.1,21
8/4/1999,0,12.3,22
8/5/1999,27.2,M,17.2
8/6/1999,M,11.8,M
8/7/1999,21.8,M,20
8/8/1999,0,M,17.3
8/9/1999,0,8.1,16.9
8/10/1999,0,9.8,17
8/11/1999,1.5,10.9,18.2
8/12/1999,2,10.5,18.2
8/13/1999,1.5,M,16.1
8/14/1999,9.1,M,15.5
8/15/1999,1.3,8,15.9
8/16/1999,4.1,8.9,14.9
8/17/1999,9.1,9,18
8/18/1999,10.4,10.4,17.7
8/19/1999,0.8,10.5,15.4
8/20/1999,0,9.6,16.9
8/21/1999,0,8.8,17.7
8/22/1999,0.8,8.4,17.5
8/23/1999,0.8,10.5,17
8/24/1999,2.8,12.1,16.2
8/25/1999,17,13.4,17.9
8/26/1999,6.6,M,17.2
8/27/1999,1.5,9.7,16.4
8/28/1999,0,11,17.5
8/29/1999,7.9,M,16.6
8/30/1999,1.5,10.7,15.6
8/31/1999,0.8,12.8,16
9/1/1999,1.5,M,18.3
9/2/1999,0.8,13.2,18.9
9/3/1999,0.5,14.2,18.3
9/4/1999,2.8,15.4,19.6
9/5/1999,0.3,14.6,19.5
9/6/1999,24.9,M,M
9/7/1999,0.8,8,M
9/8/1999,24.1,M,16.2
9/9/1999,M,M,15.7
9/10/1999,0,10.2,16.4
9/11/1999,34.5,M,14.4
9/12/1999,9.7,3.8,10.1
9/13/1999,9.9,4.1,13.6
9/14/1999,0.3,M,M
9/15/1999,10.9,9.8,15.4
9/16/1999,4.8,7.4,14.6
9/17/1999,5.1,8.1,14.7
9/18/1999,10.2,8.4,16
9/19/1999,2,11.4,16.4
9/20/1999,16,9,13.8
9/21/1999,16,M,13
9/22/1999,0.8,8,16.7
9/23/1999,9.9,10.9,14.9
9/24/1999,2.8,M,14.9
9/25/1999,1.8,M,14.3
9/26/1999,1.3,8.3,14.1
9/27/1999,2.8,7.4,14
9/28/1999,5.1,M,M
9/29/1999,M,M,16
9/30/1999,3.3,M,12
10/1/1999,13.7,M,11.1
10/2/1999,7.1,3.4,11.8
10/3/1999,6.1,M,10.9
10/4/1999,M,M,11.1
10/5/1999,1.5,3.4,11.6
10/6/1999,M,6.5,12.3
10/7/1999,5.1,8.2,M
10/8/1999,7.1,10.5,M
10/9/1999,2.3,11.7,14.6
10/10/1999,1.5,M,M
10/11/1999,0.5,4.2,12.7
10/12/1999,1.5,5.3,12
10/13/1999,M,5.4,11.8
10/14/1999,M,M,13.9
10/15/1999,2,7.4,11
10/16/1999,M,10.2,13.5
10/17/1999,0.8,M,13
10/18/1999,0.3,M,11.8
10/19/1999,M,3.8,9.6
10/20/1999,0,3.8,9.2
10/21/1999,1.3,5.8,9
10/22/1999,3.6,M,13.6
10/23/1999,0.3,8.4,M
10/24/1999,M,M,12.2
10/25/1999,4.1,M,11.6
10/26/1999,M,M,11
10/27/1999,3.8,M,12.4
10/28/1999,2.8,4.1,11.1
10/29/1999,1.5,M,M
10/30/1999,M,M,M
10/31/1999,6.1,6,11.5
11/1/1999,14,M,M
11/2/1999,4.1,M,M
11/3/1999,1,8.7,11.6
11/4/1999,29,M,10.3
11/5/1999,25.1,M,8.5
11/6/1999,M,2.9,9.4
11/7/1999,0.5,6.5,11.1
11/8/1999,1.3,M,11.6
11/9/1999,0.8,M,9.9
11/10/1999,M,M,8.6
11/11/1999,1.5,4.3,7.4
11/12/1999,0,M,6.6
11/13/1999,M,4.7,9.1
11/14/1999,0,4.7,10.2
11/15/1999,1.8,M,M
11/16/1999,6.9,2.2,6.1
11/17/1999,7.1,4,M
11/18/1999,M,M,M
11/19/1999,1.5,2.5,6.8
11/20/1999,1.5,2.3,5.7
11/21/1999,2.8,1,M
11/22/1999,0.5,1.9,9.7
11/23/1999,2.5,M,M
11/24/1999,10.9,M,M
11/25/1999,3.3,4.1,M
11/26/1999,20.8,M,M
11/27/1999,7.1,M,M
11/28/1999,55.1,M,M
11/29/1999,1.3,1.4,M
11/30/1999,7.1,4.3,10.9
12/1/1999,1,M,7.7
12/2/1999,2.8,2.2,7.5
12/3/1999,18.8,M,M
12/4/1999,2,-0.5,4.6
12/5/1999,2.8,0.5,M
12/6/1999,13,M,10.5
12/7/1999,5.1,M,M
12/8/1999,15,2.9,M
12/9/1999,22.9,M,6.1
12/10/1999,10.2,M,M
12/11/1999,10.2,2.4,M
12/12/1999,M,M,4.6
12/13/1999,0.3,M,1.6
12/14/1999,M,-0.6,M
12/15/1999,1.8,-0.5,4.1
12/16/1999,0.8,2,M
12/17/1999,20.1,M,M
12/18/1999,1.5,M,M
12/19/1999,1.5,-1.2,3
12/20/1999,1.8,-2.1,M
12/21/1999,8.6,2.8,M
12/22/1999,33,M,8.5
12/23/1999,M,1.5,M
12/24/1999,18,M,5.4
12/25/1999,5.8,0.3,M
12/26/1999,11.9,-0.1,M
12/27/1999,6.1,0.3,M
12/28/1999,2.5,M,3.3
12/29/1999,3,M,5.8
12/30/1999,19.8,3,9.1
12/31/1999,3.6,M,9.1
1/1/2000,1.5,1.6,7.9
1/2/2000,1.5,M,M
1/3/2000,2,M,M
1/4/2000,6.1,M,M
1/5/2000,16,0.7,8.4
1/6/2000,M,M,M
1/7/2000,16,M,9.1
1/8/2000,5.1,M,4.4
1/9/2000,M,M,5
1/10/2000,9.1,2,8.4
1/11/2000,11.9,3.2,6.8
1/12/2000,1.8,M,M
1/13/2000,7.1,0.3,5.1
1/14/2000,1.8,M,5.5
1/15/2000,1.5,-1.2,3.5
1/16/2000,0.8,2.4,6.3
1/17/2000,0.3,M,6.8
1/18/2000,0.8,M,M
1/19/2000,M,M,4.5
1/20/2000,2,1.5,7.5
1/21/2000,0.3,M,M
1/22/2000,0.3,3.1,7
1/23/2000,M,M,6.3
1/24/2000,1.5,M,7.8
1/25/2000,1.5,M,6.3
1/26/2000,1.5,M,3.5
1/27/2000,0.8,-1.4,5.6
1/28/2000,2,4.1,M
1/29/2000,8.1,M,10
1/30/2000,6.1,6.8,10.9
1/31/2000,6.1,6.7,9.5
2/1/2000,7.1,M,9.5
2/2/2000,0.8,2.6,8
2/3/2000,3,2.8,9.4
2/4/2000,2.3,8.9,9.9
2/5/2000,2.3,M,9.5
2/6/2000,3,M,8.6
2/7/2000,5.1,1.8,8.8
2/8/2000,7.1,M,7.5
2/9/2000,2.8,0.8,8.8
2/10/2000,13,0.6,M
2/11/2000,0.8,2.2,8.6
2/12/2000,14,M,4.1
2/13/2000,1.3,1.1,7.3
2/14/2000,7.1,1.9,9.7
2/15/2000,9.9,M,4.2
2/16/2000,7.6,-1.6,5.2
2/17/2000,5.1,0.7,9.6
2/18/2000,5.1,4.7,7.8
2/19/2000,M,M,9
2/20/2000,5.8,1,8.1
2/21/2000,2,M,6.1
2/22/2000,2,2.5,9
2/23/2000,2.5,M,12.1
2/24/2000,5.1,M,5.6
2/25/2000,1.3,-0.3,8.1
2/26/2000,1,2.6,9.9
2/27/2000,24.1,M,M
2/28/2000,5.1,M,6.7
2/29/2000,6.1,M,6.3
3/1/2000,3,1.6,7.3
3/2/2000,8.1,2.9,M
3/3/2000,5.8,M,7
3/4/2000,0.3,0,6.5
3/5/2000,1.5,0.5,8.5
3/6/2000,4.8,7.8,10.9
3/7/2000,15,8.1,11.3
3/8/2000,14,9.9,11.8
3/9/2000,2.8,M,10.3
3/10/2000,M,M,11.2
3/11/2000,M,M,9.2
3/12/2000,1,4.3,11.5
3/13/2000,0.8,M,12.8
3/14/2000,2,M,8.1
3/15/2000,M,2.8,8.5
3/16/2000,1.3,6,10.5
3/17/2000,1.8,5.7,9.7
3/18/2000,4.6,7.3,10.3
3/19/2000,M,M,12.6
3/20/2000,M,6.2,10.6
3/21/2000,M,M,10.4
3/22/2000,4.6,M,5.7
3/23/2000,M,1.8,7.3
3/24/2000,1.5,M,7.8
3/25/2000,1.3,0,7.9
3/26/2000,7.1,M,8.9
3/27/2000,1.5,2.5,11
3/28/2000,M,1.9,9.1
3/29/2000,1.5,1.1,10.8
3/30/2000,1.5,2.1,6.7
3/31/2000,1.5,4.5,9.4
4/1/2000,9.1,M,6.4
4/2/2000,6.1,M,M
4/3/2000,1.8,M,5
4/4/2000,1.5,-1.5,7.2
4/5/2000,1.5,-1.2,8.7
4/6/2000,1.5,-1.1,11.4
4/7/2000,M,1.6,9.7
4/8/2000,1.3,M,12.3
4/9/2000,M,2.6,11.4
4/10/2000,M,3,9.8
4/11/2000,6.1,M,6.1
4/12/2000,1.8,1.5,6.5
4/13/2000,0.5,2.8,7.1
4/14/2000,1.5,0,8.2
4/15/2000,4.3,-0.6,6.3
4/16/2000,3.3,1.5,9.3
4/17/2000,M,M,8
4/18/2000,1.5,1.4,10.4
4/19/2000,1.8,1.1,12.1
4/20/2000,10.2,6.1,12.3
4/21/2000,3.3,M,12.5
4/22/2000,1,5.6,13.7
4/23/2000,0.8,6.4,14.7
4/24/2000,7.1,6.8,12.1
4/25/2000,M,M,M
4/26/2000,7.4,M,6.5
4/27/2000,2,3.7,6.7
4/28/2000,1,4.4,10.3
4/29/2000,4.8,6,8.5
4/30/2000,M,M,15.9
5/1/2000,1.5,6.4,19
5/2/2000,M,M,17.1
5/3/2000,1.5,6.3,17.1
5/4/2000,M,6.5,16.4
5/5/2000,M,5.4,15
5/6/2000,M,7.6,17.4
5/7/2000,1.5,8.2,20.4
5/8/2000,M,11.1,22.4
5/9/2000,M,M,21
5/10/2000,0.8,7,20.7
5/11/2000,1.5,8.8,18.2
5/12/2000,M,6.6,13.8
5/13/2000,1.5,10.9,18.8
5/14/2000,M,10.9,19.3
5/15/2000,0.5,9,16.3
5/16/2000,7.9,M,11.9
5/17/2000,4.6,5.7,10.6
5/18/2000,2.5,M,9.9
5/19/2000,1.5,5.5,11.3
5/20/2000,4.1,5.5,10.5
5/21/2000,0.5,5.3,14.9
5/22/2000,M,3.7,13
5/23/2000,8.9,M,12.3
5/24/2000,4.8,4.5,11.8
5/25/2000,1.3,3.7,11.6
5/26/2000,7.9,2,12
5/27/2000,6.1,3.7,10.9
5/28/2000,2.5,3.2,11.6
5/29/2000,0.5,4.7,13.4
5/30/2000,0.8,5.6,13.8
5/31/2000,6.9,4.3,M
6/1/2000,5.1,9.7,14.1
6/2/2000,18.8,M,M
6/3/2000,M,7.7,14.1
6/4/2000,5.1,8.3,12.9
6/5/2000,1.5,7.6,13.9
6/6/2000,4.1,7.8,13.6
6/7/2000,7.9,M,13.8
6/8/2000,5.8,M,12.5
6/9/2000,0.3,6,13.4
6/10/2000,M,5.6,13.2
6/11/2000,1,6.5,12.3
6/12/2000,2,M,15
6/13/2000,2.8,8.7,15.3
6/14/2000,M,8.1,17.2
6/15/2000,M,8.4,14.6
6/16/2000,1.5,10.8,22.8
6/17/2000,M,M,17.7
6/18/2000,M,12.1,24.7
6/19/2000,0.3,11.3,22.1
6/20/2000,M,M,15.8
6/21/2000,10.2,8.7,13.5
6/22/2000,4.1,M,14.6
6/23/2000,1,8.1,11.9
6/24/2000,0.8,7.5,13.4
6/25/2000,M,7.3,13.2
6/26/2000,M,7.7,17.9
6/27/2000,M,11.7,21.1
