,row,Maker,distilled,age in cast,ABV,Blended,Bourbon,Flavored,Other,Rye,Scotch,single blended grain,single blended malt,world,review score,price,style,country,temperature,precipitation,Unnamed: 0,Temperature,Precipitation
162,245.0,Gordon & MacPhail,,,50.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,2050.0,Single Malt Scotch,UK,,,,,
163,246.0,The Glenlivet,,21 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,220.0,Single Malt Scotch,UK,,,,,
164,247.0,Glenmorangie,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,300.0,Single Malt Scotch,UK,,,,,
165,249.0,Glenmorangie,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,665.0,Single Malt Scotch,UK,,,,,
166,250.0,Glenmorangie,,,51.20%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,99.0,Single Malt Scotch,UK,,,,,
167,252.0,Signatory,,30 year old,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,220.0,Single Malt Scotch,UK,,,,,
168,254.0,The Glenturret Jamieson,,,43.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,382.0,Single Malt Scotch,UK,,,,,
169,256.0,Highland Park,,12 year old,58.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,106.0,Single Malt Scotch,UK,,,,,
170,257.0,Highland Park,,,55.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,132.0,Single Malt Scotch,UK,,,,,
171,259.0,Highland Park,,17 year old,52.90%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,300.0,Single Malt Scotch,UK,,,,,
172,260.0,Highland Park,,17 year old,52.90%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,300.0,Single Malt Scotch,UK,,,,,
173,261.0,Lagavulin,,16 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,90.0,Single Malt Scotch,UK,,,,,
174,264.0,Laphroaig,,10 year old,57.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,60.0,Single Malt Scotch,UK,,,,,
175,266.0,Signatory,,,60.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,166.0,Single Malt Scotch,UK,,,,,
176,267.0,Laphroaig,,10 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,50.0,Single Malt Scotch,UK,,,,,
177,268.0,Laphroaig,,28 year old,44.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,800.0,Single Malt Scotch,UK,,,,,
178,269.0,Murray McDavid,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,150.0,Single Malt Scotch,UK,,,,,
179,270.0,Adelphi,,26 year old,57.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,148.0,Single Malt Scotch,UK,,,,,
180,271.0,Longrow,,18 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,220.0,Single Malt Scotch,UK,,,,,
181,272.0,Exclusive Malts,,28 year old,51.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,250.0,Single Malt Scotch,UK,,,,,
182,273.0,The Macallan,,15 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,52.0,Single Malt Scotch,UK,,,,,
183,275.0,The Macallan,,,58.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,60.0,Single Malt Scotch,UK,,,,,
184,276.0,The Macallan,,15 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,65.0,Single Malt Scotch,UK,,,,,
185,277.0,The Macallan,,,46.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,240.0,Single Malt Scotch,UK,,,,,
186,279.0,The Macallan,,,45.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,6995.0,Single Malt Scotch,UK,,,,,
187,284.0,Chieftain,,40 year old,54.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,1400.0,Single Malt Scotch,UK,,,,,
188,285.0,Springbank,,15 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,130.0,Single Malt Scotch,UK,,,,,
189,287.0,Gordon & MacPhail,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,275.0,Single Malt Scotch,UK,,,,,
190,288.0,Lonach,,42 year old,41.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,205.0,Single Malt Scotch,UK,,,,,
191,291.0,Talisker,,,56.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,600.0,Single Malt Scotch,UK,,,,,
192,292.0,Tamdhu,,,58.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,90.0,Single Malt Scotch,UK,,,,,
193,294.0,Tomintoul,,37 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,600.0,Single Malt Scotch,UK,,,,,
194,296.0,Tomatin,,,45.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,4000.0,Single Malt Scotch,UK,,,,,
195,297.0,Oban,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,75.0,Single Malt Scotch,UK,,,,,
196,298.0,Black Bull,,40 year old,40.20%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,250.0,Blended Scotch Whisky,UK,,,,,
197,300.0,Kilchoman,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,60.0,Single Malt Scotch,UK,,,,,
198,301.0,Glen Moray,,,52.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,1000.0,Single Malt Scotch,UK,,,,,
199,302.0,Glen Moray,,18 year old,47.20%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,90.0,Single Malt Scotch,UK,,,,,
200,303.0,Mackinlay,,,47.30%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,162.0,Blended Scotch Whisky,UK,,,,,
201,304.0,Ballantine,,21 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,140.0,Blended Scotch Whisky,UK,,,,,
202,305.0,Blue Hanger,,,45.60%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,75.0,Blended Malt Scotch Whisky,UK,,,,,
203,306.0,Blue Hanger,,,45.60%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,100.0,Blended Malt Scotch Whisky,UK,,,,,
204,307.0,Blue Hanger,,,45.60%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,137.0,Blended Malt Scotch Whisky,UK,,,,,
205,308.0,Big Peat,,,53.60%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,48.0,Blended Malt Scotch Whisky,UK,,,,,
206,310.0,William Grant Rare Cask Reserves,,21 year old,42.80%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,140.0,Blended Scotch Whisky,UK,,,,,
207,311.0,Douglas Laing,,25 year old,62.00%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,80.0,Single Grain Whisky,UK,,,,,
208,312.0,Exclusive Blend,,21 year old,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,100.0,Blended Malt Scotch Whisky,UK,,,,,
209,313.0,Exclusive Malts,,33 year old,51.20%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,225.0,Single Grain Whisky,UK,,,,,
210,314.0,Craigellachie,,33 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,3000.0,Single Malt Scotch,UK,,,,,
211,315.0,Kirkland,,20 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,58.0,Single Malt Scotch,UK,,,,,
212,316.0,The Feathery,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,66.0,Blended Malt Scotch Whisky,UK,,,,,
213,317.0,The Sovereign,,30 year old,49.40%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,152.0,Single Grain Whisky,UK,,,,,
214,318.0,Duncan Taylor,,40 year old,53.70%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,450.0,Single Grain Whisky,UK,,,,,
215,319.0,The Five Distinguished and Rare,,39 year old,51.00%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,216.0,Single Grain Whisky,UK,,,,,
216,320.0,Pure Scot Virgin Oak 43,,,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,50.0,Blended Scotch Whisky,UK,,,,,
217,322.0,Cladach,,,57.10%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,198.0,Blended Malt Scotch Whisky,UK,,,,,
218,323.0,MacNair,,21 year old,48.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,150.0,Blended Malt Scotch Whisky,UK,,,,,
219,324.0,Compass Box,,,53.20%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,65.0,Blended Malt Scotch Whisky,UK,,,,,
220,325.0,Compass Box,,,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,170.0,Blended Malt Scotch Whisky,UK,,,,,
221,326.0,Compass Box,,3 year old,49.20%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,300.0,Blended Malt Scotch Whisky,UK,,,,,
222,327.0,Compass Box,,,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,65.0,Blended Malt Scotch Whisky,UK,,,,,
223,328.0,Compass Box,,,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,45.0,Blended Scotch Whisky,UK,,,,,
224,330.0,Johnnie Walker,,,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,400.0,Blended Scotch Whisky,UK,,,,,
225,331.0,Johnnie Walker,,18 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,85.0,Blended Scotch Whisky,UK,,,,,
226,332.0,Dewar,,18 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,80.0,Blended Scotch Whisky,UK,,,,,
227,333.0,Dewar,,30 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,499.0,Blended Scotch Whisky,UK,,,,,
228,334.0,Classic Cask,,23 year old,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,160.0,Blended Scotch Whisky,UK,,,,,
229,335.0,Ardbeg,,,52.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,100.0,Single Malt Scotch,UK,,,,,
230,338.0,Ardbeg,,,55.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,110.0,Single Malt Scotch,UK,,,,,
231,339.0,Ardbeg,,,46.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,550.0,Single Malt Scotch,UK,,,,,
232,340.0,Ardbeg,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,110.0,Single Malt Scotch,UK,,,,,
233,341.0,Arran,,21 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,200.0,Single Malt Scotch,UK,,,,,
234,342.0,Auchentoshan,,21 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,115.0,Single Malt Scotch,UK,,,,,
235,343.0,Balblair,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,80.0,Single Malt Scotch,UK,,,,,
236,344.0,The Balvenie,,15 year old,47.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,62.0,Single Malt Scotch,UK,,,,,
237,345.0,The Balvenie,,,47.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,369.0,Single Malt Scotch,UK,,,,,
238,346.0,The Balvenie,,21 year old,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,220.0,Single Malt Scotch,UK,,,,,
239,347.0,The Balvenie,,,52.20%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,350.0,Single Malt Scotch,UK,,,,,
240,348.0,Benromach,,,49.90%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,1600.0,Single Malt Scotch,UK,,,,,
241,349.0,Benromach,,,56.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,1735.0,Single Malt Scotch,UK,,,,,
242,350.0,Bowmore,,25 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,160.0,Single Malt Scotch,UK,,,,,
243,351.0,Bowmore,,18 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,85.0,Single Malt Scotch,UK,,,,,
244,353.0,Bowmore,,,51.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,140.0,Single Malt Scotch,UK,,,,,
245,354.0,Brora,,25 year old,56.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,350.0,Single Malt Scotch,UK,,,,,
246,355.0,Bruichladdich,,,48.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,330.0,Single Malt Scotch,UK,,,,,
247,356.0,Bruichladdich,,,44.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,1100.0,Single Malt Scotch,UK,,,,,
248,358.0,Signatory,,,54.70%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,258.0,Single Malt Scotch,UK,,,,,
249,359.0,Caol Ila,,15 year old,59.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,129.0,Single Malt Scotch,UK,,,,,
250,360.0,Clynelish,,,57.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,96.0,Single Malt Scotch,UK,,,,,
251,363.0,The Dalmore,,,59.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,236.0,Single Malt Scotch,UK,,,,,
252,364.0,The Dalmore,,42 year old,45.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,24000.0,Single Malt Scotch,UK,,,,,
253,365.0,The Dalmore,,21 year old,42.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,530.0,Single Malt Scotch,UK,,,,,
254,367.0,Dalmore,,,44.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,180.0,Single Malt Scotch,UK,,,,,
255,368.0,Dalmore,,,40.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,300.0,Single Malt Scotch,UK,,,,,
256,369.0,Glen Grant,,25 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,407.0,Single Malt Scotch,UK,,,,,
257,370.0,Glen Scotia,,25 year old,48.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,320.0,Single Malt Scotch,UK,,,,,
258,371.0,Glen Scotia,,18 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,113.0,Single Malt Scotch,UK,,,,,
259,372.0,Glencadam,,25 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,500.0,Single Malt Scotch,UK,,,,,
260,373.0,GlenDronach,,25 year old,50.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,850.0,Single Malt Scotch,UK,,,,,
261,374.0,GlenDronach,,,49.90%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,418.0,Single Malt Scotch,UK,,,,,
262,376.0,Glenfarclas,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,131.0,Single Malt Scotch,UK,,,,,
263,378.0,The Coronation,,,51.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,9500.0,Single Malt Scotch,UK,,,,,
264,380.0,Glenfiddich,,21 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,250.0,Single Malt Scotch,UK,,,,,
265,381.0,Glenglassaugh,,30 year old,44.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,395.0,Single Malt Scotch,UK,,,,,
266,382.0,Murray McDavid,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,150.0,Single Malt Scotch,UK,,,,,
267,383.0,The Glenlivet,,,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,85.0,Single Malt Scotch,UK,,,,,
268,385.0,Glenmorangie,,25 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,875.0,Single Malt Scotch,UK,,,,,
269,386.0,Glenmorangie,,,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,100.0,Single Malt Scotch,UK,,,,,
270,387.0,Glenmorangie,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,675.0,Single Malt Scotch,UK,,,,,
271,390.0,Highland Park,,18 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,186.0,Single Malt Scotch,UK,,,,,
272,392.0,Lagavulin,,,52.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,112.0,Single Malt Scotch,UK,,,,,
273,393.0,Laphroaig,,30 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,225.0,Single Malt Scotch,UK,,,,,
274,394.0,Laphroaig,,,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,50.0,Single Malt Scotch,UK,,,,,
275,396.0,Laphroaig,,,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,60.0,Single Malt Scotch,UK,,,,,
276,397.0,Longmorn,,23 year old,48.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,1450.0,Single Malt Scotch,UK,,,,,
277,398.0,The Macallan,,18 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,118.0,Single Malt Scotch,UK,,,,,
278,399.0,The Macallan,,,56.60%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,2750.0,Single Malt Scotch,UK,,,,,
279,400.0,Mortlach,,16 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,65.0,Single Malt Scotch,UK,,,,,
280,401.0,Mortlach,,16 year old,43.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,100.0,Single Malt Scotch,UK,,,,,
281,403.0,Old Pulteney,,40 year old,51.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,2313.0,Single Malt Scotch,UK,,,,,
282,404.0,The McGibbons Provenance,,19 year old,62.50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,110.0,Single Malt Scotch,UK,,,,,
283,405.0,Lombard,,21 year old,49.70%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,375.0,Single Malt Scotch,UK,,,,,
284,406.0,Springbank,,16 year old,54.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,135.0,Single Malt Scotch,UK,,,,,
285,408.0,Talisker,,,45.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,45.0,Single Malt Scotch,UK,,,,,
286,410.0,Tomintoul,,,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,359.0,Single Malt Scotch,UK,,,,,
287,412.0,Tullibardine,,,40.20%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,23427.0,Single Malt Scotch,UK,,,,,
288,413.0,Oban,,18 year old,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,150.0,Single Malt Scotch,UK,,,,,
289,415.0,The Last Drop,,48 year old,48.60%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,4000.0,Blended Scotch Whisky,UK,,,,,
290,416.0,Cutty Sark,,25 year old,46.50%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,329.0,Blended Malt Scotch Whisky,UK,,,,,
291,417.0,Port Askaig,,17 year old,45.80%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,81.0,Single Malt Scotch,UK,,,,,
292,418.0,Sheep Dip,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,44.0,Blended Malt Scotch Whisky,UK,,,,,
293,419.0,Sheep Dip,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,60.0,Blended Malt Scotch Whisky,UK,,,,,
294,425.0,Duncan Taylor,,23 year old,46.30%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,200.0,Single Malt Scotch,UK,,,,,
295,426.0,Ballantine,,17 year old,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,80.0,Blended Scotch Whisky,UK,,,,,
296,427.0,The Sovereign,,50 year old,49.20%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91.0,657.0,Single Grain Whisky,UK,,,,,
297,428.0,Big Peat,,26 year old,51.80%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,300.0,Blended Malt Scotch Whisky,UK,,,,,
298,429.0,That Boutique-y Whisky Company,,23 year old,47.40%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,111.0,Single Malt Scotch,UK,,,,,
299,430.0,That Boutique-y Whisky Company,,35 year old,46.50%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,150.0,Blended Scotch Whisky,UK,,,,,
300,431.0,Royal Salute,,21 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,145.0,Blended Scotch Whisky,UK,,,,,
301,432.0,Douglas Laing,,22 year old,57.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,280.0,Single Malt Scotch,UK,,,,,
302,433.0,Craigellachie,,23 year old,46.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,536.0,Single Malt Scotch,UK,,,,,
303,434.0,Gordon & MacPhail,,,43.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,763.0,Single Malt Scotch,UK,,,,,
304,435.0,Grand Macnish,,15 year old,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,55.0,Blended Scotch Whisky,UK,,,,,
305,437.0,Timorous Beastie,,40 year old,54.70%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,246.0,Blended Malt Scotch Whisky,UK,,,,,
306,438.0,Timorous Beastie,,24 year old,46.80%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,200.0,Blended Malt Scotch Whisky,UK,,,,,
307,439.0,Cadenhead,,,51.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,300.0,Single Malt Scotch,UK,,,,,
308,440.0,Hart Brothers,,22 year old,51.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,103.0,Single Malt Scotch,UK,,,,,
309,441.0,Usquaebach,,,57.10%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,200.0,Blended Malt Scotch Whisky,UK,,,,,
310,442.0,Port Charlotte,,10 year old,50.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,65.0,Single Malt Scotch,UK,,,,,
311,443.0,Alisa Bay,,,48.90%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,79.0,Single Malt Scotch,UK,,,,,
312,444.0,Jura,,,51.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,158.0,Single Malt Scotch,UK,,,,,
313,445.0,anCnoc,,35 year old,41.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,615.0,Single Malt Scotch,UK,,,,,
314,446.0,Buchanan,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,169.0,Blended Scotch Whisky,UK,,,,,
315,447.0,Alexander Murray & Co.,,18 year old,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,65.0,Blended Scotch Whisky,UK,,,,,
316,448.0,Rock Oyster,,,46.80%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,60.0,Blended Malt Scotch Whisky,UK,,,,,
317,451.0,Glen Fohdry,,21 year old,47.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,80.0,Single Malt Scotch,UK,,,,,
318,452.0,Glen Fohdry,,12 year old,47.10%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,38.0,Single Malt Scotch,UK,,,,,
319,453.0,Compass Box,,,53.70%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,90.0,287.0,Blended Malt Scotch Whisky,UK,,,,,
320,454.0,Compass Box,,,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,90.0,120.0,Blended Malt Scotch Whisky,UK,,,,,
321,455.0,Compass Box,,,43.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,90.0,59.0,Blended Malt Scotch Whisky,UK,,,,,
322,456.0,Compass Box,,,46.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,90.0,150.0,Blended Malt Scotch Whisky,UK,,,,,
323,457.0,Compass Box,,,40.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,65.0,Blended Scotch Whisky,UK,,,,,
